timestamp,value
2013-08-29 19:00:00,644.0236111111111
2013-08-29 20:00:00,744.8541666666666
2013-08-29 21:00:00,778.9486111111111
2013-08-29 22:00:00,821.8083333333333
2013-08-29 23:00:00,662.6236111111111
2013-08-30 00:00:00,639.1069444444445
2013-08-30 01:00:00,604.9319444444444
2013-08-30 02:00:00,573.6944444444445
2013-08-30 03:00:00,532.1833333333333
2013-08-30 04:00:00,536.3291666666667
2013-08-30 05:00:00,531.5652777777777
2013-08-30 06:00:00,527.3611111111111
2013-08-30 07:00:00,528.5819444444444
2013-08-30 08:00:00,517.8375
2013-08-30 09:00:00,512.0597222222223
2013-08-30 10:00:00,507.2888888888889
2013-08-30 11:00:00,505.3875
2013-08-30 12:00:00,508.7763888888889
2013-08-30 13:00:00,510.6513888888889
2013-08-30 14:00:00,510.27222222222224
2013-08-30 15:00:00,517.0542420027816
2013-08-30 16:00:00,544.1222222222223
2013-08-30 17:00:00,617.6875
2013-08-30 18:00:00,647.4125
2013-08-30 19:00:00,692.4541666666667
2013-08-30 20:00:00,708.65
2013-08-30 21:00:00,690.8180555555556
2013-08-30 22:00:00,644.7791666666667
2013-08-30 23:00:00,594.5513888888889
2013-08-31 00:00:00,565.8888888888889
2013-08-31 01:00:00,547.0792767732962
2013-08-31 02:00:00,546.9986091794159
2013-08-31 03:00:00,539.0654596100278
2013-08-31 04:00:00,530.2705718270572
2013-08-31 05:00:00,539.2412831241284
2013-08-31 06:00:00,540.6703910614525
2013-08-31 07:00:00,531.5766016713092
2013-08-31 08:00:00,524.2970711297071
2013-08-31 09:00:00,518.8479776847978
2013-08-31 10:00:00,508.9511854951185
2013-08-31 11:00:00,505.36072423398326
2013-08-31 12:00:00,501.8635097493036
2013-08-31 13:00:00,496.3175487465181
2013-08-31 14:00:00,502.6666666666667
2013-08-31 15:00:00,497.72562674094706
2013-08-31 16:00:00,495.8692628650904
2013-08-31 17:00:00,498.9066852367688
2013-08-31 18:00:00,507.2419928825623
